,item,item_id
49253,27296,5442
49265,32050,9257
49267,32345,9538
49268,32797,9976
49353,28462,6250
49381,20239,3347
49395,27657,5685
49399,26506,4938
49425,32547,9726
49455,2221attr94,3577
49458,26771,5104
49500,27300,5447
49503,32444,9630
49509,1527,2134
49531,30924,8371
49574,28771,6541
49576,30868,8311
49598,19668,3108
49681,27272,5424
49730,19341,2890
49797,24133,3920
49800,32350,9543
49803,32367,9558
49804,32527,9710
49809,6397,11742
49810,10664,107
49823,28101,5952
49885,25721,4420
49886,25774,4458
49887,17960,2259
49921,18439,2314
49926,19086,2741
49932,31060,8480
49934,31376,8655
49996,10876,223
49999,1868,2457
50000,26817,5132
50001,2865,6423
50002,3073,8207
50008,23657,3676
50045,32492,9674
50047,6151,11601
50051,18465attr36,2341
50055,32564,9747
50064,3163,8843
50070,29788,7523
50075,14431,2078
50079,946,12912
50097,29992,7694
50113,13288,1557
50115,24729,4177
50116,28588,6370
50117,28598,6381
50136,1907,2726
50156,32436,9624
50205,18830,2572
50265,12126,953
50269,12397,1118
50277,25620,4325
50294,31836,9035
50319,28247,6056
50344,29414attr2894,7151
50363,4842,11067
50365,1952attr85,3012
50380,2729,5436
50395,27688attr132,5697
50396,27688attr133,5698
50399,28899,6646
50413,12286,1044
50414,12288,1045
50422,29870,7592
50431,11076,328
50432,11079,330
50435,12191,1002
50436,12294,1050
50437,13217,1522
50438,13338,1592
50440,19462,2958
50443,21569,3521
50450,27079,5283
50451,28915,6661
50458,29908,7621
50462,7236,12154
50463,7237,12155
50465,8127,12567
50493,23710,3706
50501,29026,6769
50502,29251,7015
50503,29342,7105
50549,5479,11300
50573,28977,6708
50585,8227,12630
50590,19006,2681
50598,11645,662
50601,25798,4481
50610,6783,11950
50624,11643,661
50625,19590,3065
50631,23711,3707
50632,31286,8627
50633,3391,10040
50634,4101,10716
50639,7484,12268
50650,13621,1760
50666,30024,7721
50679,27723,5725
50689,4761,11038
50693,1439,2063
50714,20105attr1947,3286
50715,20105attr794,3287
50720,27706,5712
50763,5677,11398
50805,27451,5557
50806,33585,10017
50813,1665,2196
50822,27275,5426
50843,6120,11585
50846,12346,1084
50890,35226,10356
50894,31470,8705
50903,18959,2654
50922,31054,8476
50958,23727,3714
50960,30733,8211
50963,32346,9539
50966,975,12943
50970,2396,3833
51001,2475,4193
51162,31795,8995
51166,13892,1929
51171,7284,12174
51225,19878,3203
51271,29719,7461
51288,29093,6834
51302,1404,1975
51323,32292,9489
51324,32348,9541
51363,25623,4327
51393,29737,7481
51406,27516,5595
51423,27858,5801
51441,24190,3956
51443,26040,4637
51446,30098attr945,7782
51452,4813,11055
51465,19395,2908
51545,31674,8882
51546,32216,9419
51548,13557,1726
51572,28902,6650
51670,29780,7517
51671,30708,8187
51714,2088,3487
51716,25780,4465
51726,13277,1550
51756,4525attr858,10917
51767,6737,11917
51774,28968,6700
51804,11464,553
51806,28098,5948
51808,31587,8808
51810,4182,10756
51822,5972,11498
51858,6654,11875
51895,18392,2293
51913,32617,9799
51950,20413,3418
51970,19446attr3204,2944
51975,28024attr2397,5892
51992,12508,1190
52003,26140,4701
52005,30542,8048
52006,30582,8085
52055,11864,781
52129,29201attr2743,6969
52210,31859,9057
52215,7809,12400
52220,28773,6543
52259,30961,8401
52261,32221,9424
52264,32074,9279
52265,999,12960
52279,13388,1628
52284,3996,10656
52325,13497,1693
52327,13501,1697
52334,28872,6620
52336,30130,7811
52339,30750,8227
52401,10932attr1666,253
52438,767,12345
52439,775,12376
52443,9229,12891
52444,1020,23
52445,18380,2284
52450,1568,2156
52451,25977,4596
52462,5217,11198
52463,5218,11199
52509,31544,8765
52510,31545,8766
52520,25700,4402
52553,31071,8491
52569,12403,1125
52625,13883,1925
52627,27506,5587
52631,7291,12179
52640,28030,5900
52706,35145,10286
52716,12207,1006
52719,23683,3696
52726,30806,8261
52735,13728,1811
52743,26111,4692
52767,13484,1684
52797,25805attr2172,4488
52798,27326,5455
52809,25371,4243
52839,31501,8736
52854,13323,1587
52857,19074,2730
52874,30952,8394
52886,11453,544
52888,12138,962
52889,27774,5752
52890,27775,5753
52980,13630,1769
52982,27115,5308
53003,13556,1725
53032,25604,4314
53034,26744,5085
53036,2749,5582
53050,14026,1973
53058,31711,8913
53070,28480,6268
53082,1060,87
53085,19565,3036
53103,34956,10150
53110,6767,11935
53114,1074,145
53116,28943,6681
53118,8406,12738
53133,18992,2673
53164,2139,3505
53165,23717,3710
53167,5355,11263
53187,19150,2783
53188,32323,9521
53191,10729,136
53228,32304,9501
53253,1064,100
53254,26950,5222
53257,1210,935
53263,23658,3677
53301,29935,7647
53303,31006,8431
53346,19446attr3208,2946
53381,18624,2422
53401,28676,6445
53402,32296,9492
53403,25123,4230
53404,27111,5304
53409,32505,9688
53418,27662,5688
53444,10857,215
53452,26195,4733
53454,26337,4832
53455,27641,5676
53456,6790,11958
53457,7131,12101
53466,24090,3898
53472,2744,5546
53481,30719,8198
53483,30750attr3035,8228
53496,29894,7613
53526,31495,8731
53574,27725,5726
53578,28533,6318
53603,32276,9477
53606,29455,7189
53635,29654,7398
53651,1348,1680
53660,4969,11095
53697,32589,9771
53707,18825,2567
53718,28433attr2426,6222
53752,29135,6887
53804,5649,11385
53809,23777,3749
53810,26084,4668
53820,29274,7041
53863,5297,11234
53877,18429,2305
53879,19918,3221
53892,35447,10430
53895,4493,10901
53907,24060,3869
53920,30279,7840
53964,4412,10866
53989,18512attr106,2356
53994,2471,4174
54000,29435,7169
54005,24057,3867
54011,32463,9647
54050,27838,5793
54073,8444,12756
54087,12326,1069
54088,12327,1070
54101,19852,3186
54110,26653,5038
54116,29075,6810
54123,31858,9056
54126,31928,9136
54141,11866,782
54142,12185,997
54171,26179,4723
54235,7797,12395
54248,13443,1660
54310,14144,2053
54312,28827,6584
54385,20172,3320
54386,29938,7650
54468,24474,4077
54472,28517,6306
54478,18899,2610
54484,29898,7616
54487,35202,10332
54508,18953attr131,2642
54523,2910,6842
54604,30119,7800
54611,13092,1462
54615,19604,3079
54624,31712,8914
54651,26138,4698
54692,20214,3337
54694,3922,10610
54709,29108attr1923,6855
54715,31315,8635
54727,18555,2393
54728,4411,10865
54734,28099,5949
54735,28432,6219
54762,18943,2636
54764,24556,4113
54791,592,11471
54824,8384,12723
54828,1116,379
54928,5505,11311
54949,27371,5482
54950,30519,8026
54964,30107,7791
54970,32104,9307
55017,6659,11877
55027,3989,10653
55065,1573,2160
55074,20448,3446
55075,23793,3767
55080,30067,7755
55090,29384,7130
55092,2227,3584
55131,2145,3507
55132,3109,8508
55134,14436,2082
55135,18107,2268
55136,18370,2275
55137,27636,5670
55151,31176,8577
55152,3918,10606
55155,700,12046
55156,7074,12083
55158,8335,12699
55274,32100,9302
55289,31568,8787
55308,32534,9715
55314,19555,3030
55315,20045,3261
55316,20059,3268
55364,8296,12677
55373,27931,5861
55407,30081,7766
55444,28477,6264
55445,30088,7772
55450,424,10790
55471,27465,5569
55477,29085,6825
55541,18858,2590
55544,24104,3904
55545,24394,4028
55548,2741,5509
55549,27864,5807
55551,29148,6907
55558,35060,10225
55559,35061,10226
55562,6429,11760
55563,7990,12496
55569,30953,8395
55582,28697attr2522,6464
55590,4830,11062
55591,5392,11281
55592,6428,11759
55606,4207,10776
55608,5480,11301
55611,7963,12486
55627,1537,2141
55643,12480,1176
55661,35228,10358
55683,528,11225
55694,2479,4214
55738,12339,1078
55740,1379,1868
55744,8102,12553
55745,931,12902
55757,8001,12500
55764,5276,11222
55772,1268,1244
55788,18751,2501
55876,26220,4744
55909,30400,7921
55910,30453,7970
55911,31427,8678
55919,32148,9351
55939,32339,9533
55940,32472,9656
55961,4190,10762
56001,6743,11923
56002,6746,11926
56007,31229,8601
56010,31033,8455
56014,6010,11528
56047,32182,9386
56072,26001,4610
56073,26003,4612
56103,3356,10015
56161,30878,8320
56163,1019,22
56167,6930,12018
56168,8267,12655
56258,32557attr3228,9738
56287,32162,9363
56288,32234,9437
56290,32262,9466
56291,32284,9485
56294,32335,9530
56296,32375,9567
56298,32420,9610
56299,32464,9648
56301,32509,9692
56303,32566,9749
56340,26382,4868
56356,26599,5012
56390,10937,257
56393,333,10006
56394,7070,12079
56397,7652,12341
56398,8337,12701
56426,35056,10221
56428,26059,4655
56429,26081,4665
56456,19573,3045
56521,6193,11634
56540,29089,6830
56543,27132,5320
56545,6256,11666
56602,9160,12849
56603,9162,12851
56633,27235,5402
56635,28870,6618
56654,29581,7323
56660,18569,2404
56711,30629,8125
56778,11562,621
56785,1661,2195
56792,28207,6023
56829,13362,1613
56833,24253,3984
56848,28624,6406
56865,4168,10745
56872,5395,11284
56899,204,3413
56928,29712attr1177,7456
56932,21063,3496
56940,1362attr45,1765
56959,31095,8514
56965,30435,7954
56983,4421,10874
56985,10778,163
56996,11162,381
57021,29778,7515
57117,31682,8889
57122,27623,5664
57128,20346,3385
57140,31430,8681
57149,1320,1517
57198,13155,1494
57204,2216,3564
57217,324,9591
57218,3917,10605
57222,8354,12711
57223,880,12782
57268,516,11163
57306,18712,2476
57307,18714,2477
57371,13195,1515
57373,27094,5288
57382,5168,11171
57422,19366,2903
57431,29057,6794
57439,32237,9440
57472,26086,4671
57473,26135,4696
57475,19540,3019
57520,12822,1295
57544,18731,2490
57549,24157,3938
57554,26843attr896,5156
57556,26844attr896,5159
57564,27430attr896,5535
57573,28193attr897,6008
57593,13842,1903
57603,13460,1673
57617,24176,3946
57621,31704,8906
57627,28896,6643
57690,5156,11160
57724,18826,2568
57757,6398,11743
57789,7909,12458
57828,30662,8155
57829,29802,7535
57835,27398,5504
57875,31067,8487
57881,24772,4202
57893,19339,2887
57901,26426,4898
57924,3988attr496,10652
57995,12917,1351
57998,23755,3733
58002,6389,11734
58056,30322,7866
58057,30530,8036
58095,25782,4467
58096,32227,9430
58115,26876,5174
58116,27271,5423
58135,27164,5349
58140,29033,6774
58180,4563,10937
58250,13547,1720
58254,4549,10933
58262,29886,7605
58319,6519,11804
58404,26539,4955
58412,28689,6454
58435,13287,1556
58442,11873,789
58503,30741,8219
58515,24302,3995
58519,11779,723
58522,29929,7639
58543,33201,10004
58591,2247,3607
58614,4696attr869,11006
58650,29537,7264
58653,29775,7512
58657,30277,7838
58661,32560,9743
58666,6237,11657
58724,12945,1369
58729,19247,2841
58735,28818,6578
58844,28518,6307
58880,1696,2217
58926,26800,5124
58967,26483,4928
58990,19671,3110
59001,27152,5340
59010,30300,7850
59021,31924,9132
59026,3399,10043
59032,7420,12233
59046,24292,3990
59057,29120,6869
59097,29098attr2069,6840
59106,4496,10903
59168,4220,10785
59207,14123attr1783,2033
59208,21512,3509
59212,30514,8022
59256,1753,2239
59267,8349,12709
59282,26427,4899
59316,10659,102
59321,27893,5831
59338,25805attr2174,4490
59367,9184,12870
59381,8411,12740
59399,29921,7632
59440,31679,8886
59452,6551,11822
59462,1960,3074
59464,1962attr102,3092
59465,22701,3628
59522,18665,2449
59526,29885,7604
59544,30049,7740
59545,30050,7741
59589,22315,3590
59595,29265attr2779,7031
59597,31494,8730
59665,29613,7357
59731,6665,11882
59739,5093,11137
59740,6545,11817
59759,2555,4289
59827,30454,7971
59837,11890,800
59838,11902,809
59847,12832,1300
59867,24554,4111
59882,28422,6212
59970,7612,12330
59987,34979,10171
60008,28094,5944
60016,31356,8639
60030,8404,12737
60042,982,12951
60048,10621attr824,94
60081,31287,8628
60138,14117,2020
60197,1362attr81,1767
60311,24192,3958
60317,1242,1136
60333,4604,10946
60341,18729,2487
60352,18464attr51,2339
60355,11019,304
60363,28558,6340
60392,30466,7979
60464,785,12423
60491,32557attr3230,9740
60527,29928,7638
60529,4832,11063
60542,9139,12838
60596,2232,3592
60601,27589,5640
60609,7062,12070
60611,7065,12073
60742,12318,1067
60808,18823,2565
60814,7906,12456
60830,25971,4590
60843,19755,3139
60847,26833,5147
60873,32471,9655
60878,24523,4095
60880,28940,6678
60917,31633,8847
61005,10989,289
61016,32528,9711
61017,32537,9717
61066,8119,12564
61139,12214,1009
61210,10568,73
61276,4202,10771
61313,1914,2777
61320,11031,308
61341,29291attr2835,7059
61386,1992,3223
61388,7051,12062
61389,18868,2592
61390,28453,6242
61393,31831,9030
61396,30732,8210
61418,28215,6028
61420,29811,7543
61435,12125,952
61444,29876,7595
61445,29878,7597
61449,31966,9177
61533,28356,6164
61537,32318,9515
61538,32324,9522
61544,30846,8295
61556,26874,5172
61616,10744,149
61621,27996,5873
61647,3166,8868
61651,26158,4715
61663,11147,370
61694,26832,5146
61723,29985,7687
61726,33418,10012
61757,29172attr1923,6947
61808,12952,1376
61810,26549,4964
61827,7299,12183
61868,28556,6339
61871,29936,7648
61874,31367,8647
61903,12512,1194
61941,13580,1742
61966,802,12504
61993,28482,6270
62097,25983,4600
62146,24305,3996
62148,26340,4834
62157,28675,6444
62176,31710,8912
62224,11571,627
62247,30843,8293
62256,35133,10276
62285,24476,4078
62292,28113,5964
62310,5466,11296
62314,6250,11662
62345,25437,4278
62358,4693,11002
62366,20440,3438
62373,6178,11630
62379,6863attr392,11992
62388,19863,3194
62402,5261,11210
62414,32156,9359
62416,27439,5545
62431,1027,29
62462,1003attr41,8
62471,26913,5199
62478,4736,11026
62482,6000,11517
62506,28019,5883
62522,30763,8240
62558,12373,1102
62559,13748,1828
62597,34906,10121
62606,20348,3387
62627,31372,8652
62661,27250,5411
62662,27251,5412
62663,27252,5413
62664,27253,5414
62755,11969,859
62794,3908,10600
62795,26230,4755
62875,26957,5227
62886,2935,7109
62895,35281,10378
62903,31597,8817
62906,3916,10604
62907,448,10895
62908,495,11090
62946,29616attr94,7361
62989,24061,3870
63003,28930,6673
63021,12510,1192
63027,27155,5343
63099,29704,7445
63155,24240,3983
63180,31119,8532
63189,8497,12769
63203,28697attr2525,6466
63235,13025,1421
63237,13687,1791
63334,14023,1972
63339,6054,11554
63360,32136,9339
63363,32250,9455
63374,13187,1511
63381,28082,5932
63385,8116,12563
63415,25642,4344
63418,1094,258
63419,1098,280
63420,1103,306
63423,25746,4436
63425,31873,9071
63445,13455,1669
63448,27165,5350
63459,24596,4141
63474,9188,12872
63479,13644,1775
63483,5108,11140
63500,32684,9864
63515,13504,1699
63517,20224,3340
63535,12405,1127
63691,25576,4300
63766,27147,5336
63793,19864attr132,3196
63823,11806,738
63825,11826,757
63863,31967,9178
63924,11072,326
63929,30903,8354
63930,5160,11164
63940,2541,4259
63955,11609,646
63956,13875,1921
63960,19084,2739
64025,13381,1624
64105,7164,12118
64109,19446attr3205,2945
64112,27822attr2389,5776
64143,24381,4018
64148,28575,6358
64155,27911,5849
64156,28318,6129
64160,31382,8661
64161,4656,10976
64204,24149,3932
64206,3652,10474
64219,13889,1927
64228,26956,5226
64236,30667,8159
64254,8131,12571
64327,11157,377
64338,6806,11961
64352,35068,10230
64364,32680,9861
64374,19021,2694
64379,24751,4195
64380,4747,11031
64434,11999,882
64529,29082attr1927,6820
64536,25838,4510
64538,32532,9714
64590,33243,10005
64609,30079,7765
64614,6233,11650
64615,6245,11659
64616,6251,11663
64654,10888,228
64658,24442,4052
64661,28365,6173
64670,31435,8686
64718,32771,9950
64726,10754,154
64727,12009,892
64728,20262,3353
64735,32399,9590
64809,27871,5813
64817,3524,10369
64852,25786,4470
64923,31048,8470
65029,24462attr132,4069
65038,29877,7596
65045,31910attr151,9112
65046,31910attr1655,9115
65103,4301,10820
65208,31750,8951
65216,18515attr106,2363
65220,30433,7953
65349,24227,3979
65358,30780,8250
65392,28640,6414
65401,26417,4889
65409,31128,8539
65441,5597,11373
65486,3585,10444
65490,32538,9718
65536,7611,12329
65539,173,2230
65541,35392,10419
65542,35395,10421
65543,35398,10423
65573,30891attr3121,8336
65620,31369,8649
65764,5917,11470
65826,2155,3512
65833,19143,2780
65834,19153,2786
65835,28568,6351
65840,28988attr2595,6723
65844,29273attr2786,7039
65860,20467,3459
65887,29414attr2883,7148
65900,11184,387
65903,4677attr106,10991
65931,29485,7225
65939,31126,8537
65959,13626,1763
65965,3655,10477
65966,3882,10585
65977,31673,8881
65997,18658,2444
66000,28452,6241
66009,6439,11766
66010,11637,656
66011,11717,710
66019,28374,6181
66024,29883,7602
66075,28294,6113
66078,32049,9256
66100,2779,5760
66101,2780,5764
66223,19282,2855
66238,31910attr3195,9116
66275,31022,8445
66319,10998,296
66338,29703,7444
66339,6741,11921
66341,34954,10148
66367,7073,12082
66375,6014,11532
66376,6506,11792
66377,7853,12425
66407,32703,9883
66409,35089,10247
66431,19050,2710
66432,19052,2711
66451,30675,8165
66466,28321,6132
66477,12436,1145
66502,30830,8280
66538,7367,12212
66548,10712,126
66552,11179,385
66655,31758,8959
66706,13328,1591
66767,5998,11514
66812,24667,4162
66813,30677,8167
66815,513,11149
66890,11702,699
66929,7278,12173
66985,2968,7419
66986,2970,7441
67104,12361,1095
67120,13578,1740
67163,3126,8610
67164,3127,8614
67217,1967,3109
67236,18705,2470
67242,1534,2140
67262,27195,5378
67322,8046,12516
67343,11567,623
67434,545attr91,11294
67460,8170,12590
67477,10899,238
67520,28612,6394
67524,4102,10717
67629,5544,11338
67668,10802,178
67726,12371,1101
67742,34991,10180
67752,20145,3304
67753,24573,4127
67760,29910,7623
67764,31575,8795
67778,1396,1953
67783,4568,10941
67784,4623,10963
67817,28788,6555
67823,7160,12115
67829,32647,9830
67841,28168attr898,5991
67912,13267,1546
67913,25619,4324
67916,27198,5379
67953,27239,5405
67962,35131,10274
67963,35211,10341
67964,35371,10409
67967,8071,12530
67973,136,1749
67996,5630,11377
68044,25755,4445
68046,3047,7983
68106,27236,5403
68177,28700,6479
68181,30077,7763
68199,12954,1378
68206,25381,4247
68210,27095,5289
68219,32134,9337
68222,32246,9451
68250,29803attr2389,7539
68287,32789,9968
68320,30891attr3120,8335
68322,10984,284
68338,31804,9004
68339,32686,9866
68340,32710,9890
68341,32714,9894
68344,698,12043
68356,6258,11668
68363,18546,2384
68389,10634,98
68428,10545,55
68452,26097,4681
68454,26187,4726
68459,35055,10220
68475,31958,9169
68584,28132,5981
68671,12928,1359
68672,1377,1846
68673,14422,2072
68675,4877,11077
68682,29411attr2863,7140
68683,29411attr2869,7141
68728,31763,8964
68764,32380,9572
68827,3158,8801
68852,34106,10048
68894,19429,2929
68919,35309,10384
68933,24510,4089
68992,29013attr2072,6753
69110,34934,10142
69131,13180,1507
69132,13198,1516
69151,5015,11102
69196,28466,6254
69198,30649,8144
69211,13846,1906
69228,29341,7104
69265,26711,5065
69267,30798,8257
69285,8246,12643
69287,27806,5768
69341,26556,4969
69397,35030,10197
69403,479,11045
69409,19655,3102
69410,19699,3117
69411,24414,4042
69414,28898,6645
69440,31709,8911
69448,6284,11687
69457,13858,1912
69464,25868attr2270,4535
69478,32230,9433
69534,32760,9938
69535,20389,3408
69658,7912,12460
69664,29149attr1925,6910
69670,13300,1567
69678,28277,6098
69720,28507,6296
69729,29963,7669
69787,13242,1531
69792,6467,11784
69837,29741,7485
69859,32696,9876
69926,11138,361
69950,31929,9137
69957,19811,3161
69960,26050,4647
70005,26581,4996
70006,26583,4998
70010,2024,3348
70025,11840,765
70031,11831,759
70033,13215,1521
70037,29541,7269
70038,30313,7859
70045,18796,2545
70052,10629,96
70090,29201attr2744,6970
70094,6071,11564
70096,6824attr469,11966
70126,521attr94,11201
70138,30958,8399
